Ligand,nConfs,idock score (kcal/mol),RF-Score (pKd)
ligand_Maybridge_HitDiscoverCmpd31093_reduced,10,-8.42,6.79
ligand_Maybridge_HitDiscoverCmpd31094_reduced,10,-10.87,7.13
ligand_Maybridge_HitDiscoverCmpd31095_reduced,10,-10.23,7.01
ligand_Maybridge_HitDiscoverCmpd31096_reduced,10,-10.07,8.23
ligand_Maybridge_HitDiscoverCmpd31097_reduced,10,-10.09,8.15
ligand_Maybridge_HitDiscoverCmpd31098_reduced,10,-10.17,7.99
ligand_Maybridge_HitDiscoverCmpd31099_reduced,10,-8.48,7.21
ligand_Maybridge_HitDiscoverCmpd3109_reduced,10,-6.67,5.41
ligand_Maybridge_HitDiscoverCmpd310_reduced,10,-12.23,8.13
ligand_Maybridge_HitDiscoverCmpd31100_reduced,10,-5.94,8.21
ligand_Maybridge_HitDiscoverCmpd31101_reduced,10,-6.23,5.36
ligand_Maybridge_HitDiscoverCmpd31102_reduced,10,-9.14,5.65
ligand_Maybridge_HitDiscoverCmpd31103_reduced,10,-8.63,6.85
ligand_Maybridge_HitDiscoverCmpd31104_reduced,10,-9.56,8.22
ligand_Maybridge_HitDiscoverCmpd31105_reduced,10,-11.38,7.69
ligand_Maybridge_HitDiscoverCmpd31106_reduced,10,-10.20,8.30
ligand_Maybridge_HitDiscoverCmpd31107_reduced,10,-9.73,7.63
ligand_Maybridge_HitDiscoverCmpd31108_reduced,10,-9.23,7.61
ligand_Maybridge_HitDiscoverCmpd31109_reduced,10,-8.48,7.25
ligand_Maybridge_HitDiscoverCmpd3110_reduced,10,-8.93,6.31
ligand_Maybridge_HitDiscoverCmpd31110_reduced,10,-10.97,6.81
ligand_Maybridge_HitDiscoverCmpd31111_reduced,10,-9.33,6.48
ligand_Maybridge_HitDiscoverCmpd31112_reduced,10,-9.26,5.78
ligand_Maybridge_HitDiscoverCmpd31113_reduced,10,-8.74,6.75
ligand_Maybridge_HitDiscoverCmpd31114_reduced,10,-10.00,8.03
ligand_Maybridge_HitDiscoverCmpd31115_reduced,10,-10.82,7.73
ligand_Maybridge_HitDiscoverCmpd31116_reduced,10,-10.20,8.13
ligand_Maybridge_HitDiscoverCmpd31117_reduced,10,-9.60,8.05
ligand_Maybridge_HitDiscoverCmpd31118_reduced,10,-9.41,7.68
ligand_Maybridge_HitDiscoverCmpd31119_reduced,10,-8.31,6.94
ligand_Maybridge_HitDiscoverCmpd3111_reduced,10,-7.01,4.62
ligand_Maybridge_HitDiscoverCmpd31120_reduced,10,-2.60,8.18
ligand_Maybridge_HitDiscoverCmpd31121_reduced,10,-8.64,6.43
ligand_Maybridge_HitDiscoverCmpd31123_reduced,10,-10.17,6.99
ligand_Maybridge_HitDiscoverCmpd31124_reduced,10,-9.53,7.53
ligand_Maybridge_HitDiscoverCmpd31125_reduced,10,-9.49,7.48
ligand_Maybridge_HitDiscoverCmpd31126_reduced,10,-11.65,7.95
ligand_Maybridge_HitDiscoverCmpd31128_reduced,10,-9.85,7.37
ligand_Maybridge_HitDiscoverCmpd31129_reduced,10,-9.72,7.85
ligand_Maybridge_HitDiscoverCmpd3112_reduced,10,-7.59,5.99
ligand_Maybridge_HitDiscoverCmpd31130_reduced,10,-7.95,6.31
ligand_Maybridge_HitDiscoverCmpd31131_reduced,10,-11.53,7.89
ligand_Maybridge_HitDiscoverCmpd31132_reduced,10,-1.49,7.70
ligand_Maybridge_HitDiscoverCmpd31133_reduced,10,-10.39,7.57
ligand_Maybridge_HitDiscoverCmpd31134_reduced,10,-9.92,8.01
ligand_Maybridge_HitDiscoverCmpd31135_reduced,10,-7.83,6.10
ligand_Maybridge_HitDiscoverCmpd31136_reduced,10,-11.63,7.90
ligand_Maybridge_HitDiscoverCmpd31138_reduced,10,-7.06,6.16
ligand_Maybridge_HitDiscoverCmpd31139_reduced,10,-8.63,7.56
ligand_Maybridge_HitDiscoverCmpd3113_reduced,10,-9.42,6.77
ligand_Maybridge_HitDiscoverCmpd31140_reduced,10,-6.98,5.87
ligand_Maybridge_HitDiscoverCmpd31141_reduced,10,-11.76,7.68
ligand_Maybridge_HitDiscoverCmpd31142_reduced,10,-10.43,8.40
ligand_Maybridge_HitDiscoverCmpd31143_reduced,10,-9.08,7.24
ligand_Maybridge_HitDiscoverCmpd31144_reduced,10,-8.69,8.13
ligand_Maybridge_HitDiscoverCmpd31145_reduced,10,-10.00,7.04
ligand_Maybridge_HitDiscoverCmpd31146_reduced,10,-12.24,8.14
ligand_Maybridge_HitDiscoverCmpd31147_reduced,10,-7.11,6.16
ligand_Maybridge_HitDiscoverCmpd31148_reduced,10,-7.15,5.45
ligand_Maybridge_HitDiscoverCmpd31149_reduced,10,-9.39,6.27
ligand_Maybridge_HitDiscoverCmpd3114_reduced,10,-10.77,6.72
ligand_Maybridge_HitDiscoverCmpd31150_reduced,10,-9.25,6.83
ligand_Maybridge_HitDiscoverCmpd31151_reduced,10,-9.35,7.49
ligand_Maybridge_HitDiscoverCmpd31152_reduced,10,-7.59,5.16
ligand_Maybridge_HitDiscoverCmpd31154_reduced,10,-12.15,7.53
ligand_Maybridge_HitDiscoverCmpd31155_reduced,10,-9.03,7.24
ligand_Maybridge_HitDiscoverCmpd31156_reduced,10,-12.10,8.36
ligand_Maybridge_HitDiscoverCmpd31157_reduced,10,-10.36,7.73
ligand_Maybridge_HitDiscoverCmpd31159_reduced,10,-9.79,6.63
ligand_Maybridge_HitDiscoverCmpd3115_reduced,10,-12.43,8.45
ligand_Maybridge_HitDiscoverCmpd31160_reduced,10,-7.88,6.71
ligand_Maybridge_HitDiscoverCmpd31161_reduced,10,-7.65,6.85
ligand_Maybridge_HitDiscoverCmpd31162_reduced,10,-10.03,7.07
ligand_Maybridge_HitDiscoverCmpd31163_reduced,10,-9.17,7.16
ligand_Maybridge_HitDiscoverCmpd31164_reduced,10,-9.81,7.55
ligand_Maybridge_HitDiscoverCmpd31165_reduced,10,-11.02,6.78
ligand_Maybridge_HitDiscoverCmpd31166_reduced,10,-8.58,6.66
ligand_Maybridge_HitDiscoverCmpd31167_reduced,10,-10.02,7.02
ligand_Maybridge_HitDiscoverCmpd31169_reduced,10,-7.00,5.82
ligand_Maybridge_HitDiscoverCmpd3116_reduced,10,-11.81,8.11
ligand_Maybridge_HitDiscoverCmpd31170_reduced,10,-7.28,6.19
ligand_Maybridge_HitDiscoverCmpd31171_reduced,10,-7.85,6.56
ligand_Maybridge_HitDiscoverCmpd31172_reduced,10,-11.09,7.70
ligand_Maybridge_HitDiscoverCmpd31173_reduced,10,-9.88,7.22
ligand_Maybridge_HitDiscoverCmpd31174_reduced,10,-2.78,7.60
ligand_Maybridge_HitDiscoverCmpd31175_reduced,10,-10.12,7.62
ligand_Maybridge_HitDiscoverCmpd31176_reduced,10,-11.04,6.53
ligand_Maybridge_HitDiscoverCmpd31177_reduced,10,-7.03,5.70
ligand_Maybridge_HitDiscoverCmpd31178_reduced,10,-9.59,6.52
ligand_Maybridge_HitDiscoverCmpd31179_reduced,10,-6.99,6.06
ligand_Maybridge_HitDiscoverCmpd3117_reduced,10,-8.73,5.78
ligand_Maybridge_HitDiscoverCmpd31180_reduced,10,-9.08,6.89
ligand_Maybridge_HitDiscoverCmpd31181_reduced,10,-8.90,5.83
ligand_Maybridge_HitDiscoverCmpd31182_reduced,10,-9.91,7.66
ligand_Maybridge_HitDiscoverCmpd31183_reduced,10,-9.37,7.42
ligand_Maybridge_HitDiscoverCmpd31184_reduced,10,-9.42,7.79
ligand_Maybridge_HitDiscoverCmpd31185_reduced,10,-10.43,7.77
ligand_Maybridge_HitDiscoverCmpd31186_reduced,10,-9.78,6.98
ligand_Maybridge_HitDiscoverCmpd31187_reduced,10,-9.66,6.96
ligand_Maybridge_HitDiscoverCmpd31188_reduced,10,-8.24,5.34
ligand_Maybridge_HitDiscoverCmpd31189_reduced,10,-7.56,6.22
ligand_Maybridge_HitDiscoverCmpd3118_reduced,10,-11.32,7.91
ligand_Maybridge_HitDiscoverCmpd31190_reduced,10,-6.89,5.91
ligand_Maybridge_HitDiscoverCmpd31191_reduced,10,-9.50,6.44
ligand_Maybridge_HitDiscoverCmpd31192_reduced,10,-9.39,6.97
ligand_Maybridge_HitDiscoverCmpd31193_reduced,10,-6.22,5.53
ligand_Maybridge_HitDiscoverCmpd31194_reduced,10,-5.23,7.57
ligand_Maybridge_HitDiscoverCmpd31195_reduced,10,-12.88,7.73
ligand_Maybridge_HitDiscoverCmpd31196_reduced,10,-8.01,6.39
ligand_Maybridge_HitDiscoverCmpd31197_reduced,10,-9.67,7.17
ligand_Maybridge_HitDiscoverCmpd31198_reduced,10,-8.31,7.90
ligand_Maybridge_HitDiscoverCmpd31199_reduced,10,-7.06,5.78
ligand_Maybridge_HitDiscoverCmpd3119_reduced,10,-6.73,5.16
ligand_Maybridge_HitDiscoverCmpd311_reduced,10,-9.16,6.85
ligand_Maybridge_HitDiscoverCmpd31200_reduced,10,-7.54,6.68
ligand_Maybridge_HitDiscoverCmpd31201_reduced,10,-8.18,6.61
ligand_Maybridge_HitDiscoverCmpd31202_reduced,10,-10.14,7.38
ligand_Maybridge_HitDiscoverCmpd31203_reduced,10,-10.72,7.43
ligand_Maybridge_HitDiscoverCmpd31204_reduced,10,-10.55,6.78
ligand_Maybridge_HitDiscoverCmpd31205_reduced,10,-7.50,5.94
ligand_Maybridge_HitDiscoverCmpd31206_reduced,10,-8.12,7.66
ligand_Maybridge_HitDiscoverCmpd31207_reduced,10,-10.26,7.27
ligand_Maybridge_HitDiscoverCmpd31208_reduced,10,-6.84,6.05
ligand_Maybridge_HitDiscoverCmpd31209_reduced,10,-9.15,6.52
ligand_Maybridge_HitDiscoverCmpd3120_reduced,10,-9.78,6.38
ligand_Maybridge_HitDiscoverCmpd31210_reduced,10,-9.00,6.61
ligand_Maybridge_HitDiscoverCmpd31211_reduced,10,-10.01,6.49
ligand_Maybridge_HitDiscoverCmpd31212_reduced,10,-10.67,7.19
ligand_Maybridge_HitDiscoverCmpd31213_reduced,10,-10.68,7.42
ligand_Maybridge_HitDiscoverCmpd31214_reduced,10,-10.80,7.09
ligand_Maybridge_HitDiscoverCmpd31215_reduced,10,-7.98,5.92
ligand_Maybridge_HitDiscoverCmpd31216_reduced,10,-10.35,7.05
ligand_Maybridge_HitDiscoverCmpd31217_reduced,10,-7.75,5.98
ligand_Maybridge_HitDiscoverCmpd31218_reduced,10,-9.62,7.75
ligand_Maybridge_HitDiscoverCmpd31219_reduced,10,-9.02,6.76
ligand_Maybridge_HitDiscoverCmpd3121_reduced,10,-8.99,6.29
ligand_Maybridge_HitDiscoverCmpd31220_reduced,10,-8.75,6.81
ligand_Maybridge_HitDiscoverCmpd31221_reduced,10,-11.32,7.32
ligand_Maybridge_HitDiscoverCmpd31222_reduced,10,-10.18,7.38
ligand_Maybridge_HitDiscoverCmpd31223_reduced,10,-10.89,7.57
ligand_Maybridge_HitDiscoverCmpd31224_reduced,10,-8.22,5.67
ligand_Maybridge_HitDiscoverCmpd31225_reduced,10,-9.90,8.03
ligand_Maybridge_HitDiscoverCmpd31226_reduced,10,-10.72,7.00
ligand_Maybridge_HitDiscoverCmpd31227_reduced,10,-8.30,6.03
ligand_Maybridge_HitDiscoverCmpd31228_reduced,10,-7.64,6.94
ligand_Maybridge_HitDiscoverCmpd31229_reduced,10,-8.97,6.36
ligand_Maybridge_HitDiscoverCmpd3122_reduced,10,-7.42,5.55
ligand_Maybridge_HitDiscoverCmpd31230_reduced,10,-9.31,6.85
ligand_Maybridge_HitDiscoverCmpd31231_reduced,10,-7.95,6.16
ligand_Maybridge_HitDiscoverCmpd31232_reduced,10,-11.32,7.40
ligand_Maybridge_HitDiscoverCmpd31233_reduced,10,-10.75,7.57
ligand_Maybridge_HitDiscoverCmpd31234_reduced,10,-10.95,7.03
ligand_Maybridge_HitDiscoverCmpd31235_reduced,10,-11.62,7.49
ligand_Maybridge_HitDiscoverCmpd31236_reduced,10,-9.89,6.94
ligand_Maybridge_HitDiscoverCmpd31237_reduced,10,-7.19,6.05
ligand_Maybridge_HitDiscoverCmpd31238_reduced,10,-8.82,6.86
ligand_Maybridge_HitDiscoverCmpd31239_reduced,10,-9.26,6.36
ligand_Maybridge_HitDiscoverCmpd3123_reduced,10,-11.71,7.78
ligand_Maybridge_HitDiscoverCmpd31240_reduced,10,-8.08,7.03
ligand_Maybridge_HitDiscoverCmpd31241_reduced,10,-8.04,6.07
ligand_Maybridge_HitDiscoverCmpd31242_reduced,10,-9.97,6.53
ligand_Maybridge_HitDiscoverCmpd31243_reduced,10,-10.92,7.44
ligand_Maybridge_HitDiscoverCmpd31244_reduced,10,-9.95,7.66
ligand_Maybridge_HitDiscoverCmpd31245_reduced,10,-9.12,7.94
ligand_Maybridge_HitDiscoverCmpd31246_reduced,10,-5.97,5.54
ligand_Maybridge_HitDiscoverCmpd31247_reduced,10,-8.01,6.33
ligand_Maybridge_HitDiscoverCmpd31248_reduced,10,-9.50,6.78
ligand_Maybridge_HitDiscoverCmpd31249_reduced,10,-8.72,6.85
ligand_Maybridge_HitDiscoverCmpd3124_reduced,10,-10.53,6.74
ligand_Maybridge_HitDiscoverCmpd31250_reduced,10,-7.81,6.86
ligand_Maybridge_HitDiscoverCmpd31251_reduced,10,-10.04,6.82
ligand_Maybridge_HitDiscoverCmpd31252_reduced,10,-9.79,6.90
ligand_Maybridge_HitDiscoverCmpd31253_reduced,10,-9.13,6.58
ligand_Maybridge_HitDiscoverCmpd31254_reduced,10,-9.02,7.60
ligand_Maybridge_HitDiscoverCmpd31255_reduced,10,-10.06,7.43
ligand_Maybridge_HitDiscoverCmpd31256_reduced,10,-5.98,5.48
ligand_Maybridge_HitDiscoverCmpd31257_reduced,10,-6.11,5.40
ligand_Maybridge_HitDiscoverCmpd31258_reduced,10,-8.61,6.82
ligand_Maybridge_HitDiscoverCmpd31259_reduced,10,-8.93,6.66
ligand_Maybridge_HitDiscoverCmpd3125_reduced,10,-11.81,7.80
ligand_Maybridge_HitDiscoverCmpd31260_reduced,10,-8.27,7.71
ligand_Maybridge_HitDiscoverCmpd31261_reduced,10,-8.99,6.27
ligand_Maybridge_HitDiscoverCmpd31262_reduced,10,-10.17,6.85
ligand_Maybridge_HitDiscoverCmpd31263_reduced,10,-11.62,6.90
ligand_Maybridge_HitDiscoverCmpd31264_reduced,10,-9.56,7.48
ligand_Maybridge_HitDiscoverCmpd31265_reduced,10,-10.30,7.82
ligand_Maybridge_HitDiscoverCmpd31266_reduced,10,-9.64,6.23
ligand_Maybridge_HitDiscoverCmpd31267_reduced,10,-9.66,7.12
ligand_Maybridge_HitDiscoverCmpd31268_reduced,10,-9.09,7.03
ligand_Maybridge_HitDiscoverCmpd31269_reduced,10,-8.82,6.45
ligand_Maybridge_HitDiscoverCmpd3126_reduced,10,-12.06,8.09
ligand_Maybridge_HitDiscoverCmpd31270_reduced,10,-6.76,5.77
ligand_Maybridge_HitDiscoverCmpd31271_reduced,10,-10.57,6.78
ligand_Maybridge_HitDiscoverCmpd31272_reduced,10,-9.25,6.64
ligand_Maybridge_HitDiscoverCmpd31273_reduced,10,-12.05,6.88
ligand_Maybridge_HitDiscoverCmpd31274_reduced,10,-7.77,5.25
ligand_Maybridge_HitDiscoverCmpd31275_reduced,10,-12.44,8.32
ligand_Maybridge_HitDiscoverCmpd31276_reduced,10,-8.36,5.69
ligand_Maybridge_HitDiscoverCmpd31277_reduced,10,-6.01,5.48
ligand_Maybridge_HitDiscoverCmpd31278_reduced,10,-8.82,6.39
ligand_Maybridge_HitDiscoverCmpd31279_reduced,10,-9.51,6.96
ligand_Maybridge_HitDiscoverCmpd3127_reduced,10,-10.15,7.19
ligand_Maybridge_HitDiscoverCmpd31280_reduced,10,-8.08,6.07
ligand_Maybridge_HitDiscoverCmpd31281_reduced,10,-10.62,7.27
ligand_Maybridge_HitDiscoverCmpd31282_reduced,10,-7.10,4.99
ligand_Maybridge_HitDiscoverCmpd31283_reduced,10,-6.84,6.20
ligand_Maybridge_HitDiscoverCmpd31284_reduced,10,-8.38,5.35
ligand_Maybridge_HitDiscoverCmpd31285_reduced,10,-9.91,7.40
ligand_Maybridge_HitDiscoverCmpd31286_reduced,10,-6.32,5.50
ligand_Maybridge_HitDiscoverCmpd31287_reduced,10,-9.72,7.20
ligand_Maybridge_HitDiscoverCmpd31288_reduced,10,-9.83,7.62
ligand_Maybridge_HitDiscoverCmpd3128_reduced,10,-11.16,7.11
ligand_Maybridge_HitDiscoverCmpd31290_reduced,10,-10.14,6.96
ligand_Maybridge_HitDiscoverCmpd31291_reduced,10,-11.12,7.52
ligand_Maybridge_HitDiscoverCmpd31292_reduced,10,-5.75,4.87
ligand_Maybridge_HitDiscoverCmpd31293_reduced,10,-7.66,5.66
ligand_Maybridge_HitDiscoverCmpd31294_reduced,10,-9.87,6.42
ligand_Maybridge_HitDiscoverCmpd31295_reduced,10,-11.87,6.87
ligand_Maybridge_HitDiscoverCmpd31296_reduced,10,-6.82,7.76
ligand_Maybridge_HitDiscoverCmpd31297_reduced,10,-10.36,7.78
ligand_Maybridge_HitDiscoverCmpd31298_reduced,10,-9.58,7.57
ligand_Maybridge_HitDiscoverCmpd31299_reduced,10,-10.91,8.03
ligand_Maybridge_HitDiscoverCmpd3129_reduced,10,-8.37,6.26
ligand_Maybridge_HitDiscoverCmpd312_reduced,10,-11.37,7.88
ligand_Maybridge_HitDiscoverCmpd31300_reduced,10,-11.94,7.74
ligand_Maybridge_HitDiscoverCmpd31301_reduced,10,-11.79,7.82
ligand_Maybridge_HitDiscoverCmpd31302_reduced,10,-6.35,4.93
ligand_Maybridge_HitDiscoverCmpd31303_reduced,10,-9.56,8.19
ligand_Maybridge_HitDiscoverCmpd31304_reduced,10,-7.28,5.37
ligand_Maybridge_HitDiscoverCmpd31305_reduced,10,-9.54,7.42
ligand_Maybridge_HitDiscoverCmpd31306_reduced,10,-10.85,6.67
ligand_Maybridge_HitDiscoverCmpd31307_reduced,10,-10.94,7.51
ligand_Maybridge_HitDiscoverCmpd31308_reduced,10,-10.25,7.48
ligand_Maybridge_HitDiscoverCmpd31309_reduced,10,-10.02,7.66
ligand_Maybridge_HitDiscoverCmpd3130_reduced,10,-11.42,6.47
ligand_Maybridge_HitDiscoverCmpd31310_reduced,10,-11.56,8.06
ligand_Maybridge_HitDiscoverCmpd31311_reduced,10,-13.27,8.05
ligand_Maybridge_HitDiscoverCmpd31312_reduced,10,-9.68,6.32
ligand_Maybridge_HitDiscoverCmpd31313_reduced,10,-10.24,6.87
ligand_Maybridge_HitDiscoverCmpd31314_reduced,10,-7.73,5.64
ligand_Maybridge_HitDiscoverCmpd31315_reduced,10,-11.35,7.13
ligand_Maybridge_HitDiscoverCmpd31316_reduced,10,-10.10,6.57
ligand_Maybridge_HitDiscoverCmpd31317_reduced,10,-9.61,7.56
ligand_Maybridge_HitDiscoverCmpd31318_reduced,10,-10.02,6.97
ligand_Maybridge_HitDiscoverCmpd31319_reduced,10,-10.12,7.63
ligand_Maybridge_HitDiscoverCmpd3131_reduced,10,-9.01,6.32
ligand_Maybridge_HitDiscoverCmpd31320_reduced,10,-10.21,7.82
ligand_Maybridge_HitDiscoverCmpd31321_reduced,10,-11.25,6.90
ligand_Maybridge_HitDiscoverCmpd31322_reduced,10,-10.03,6.30
ligand_Maybridge_HitDiscoverCmpd31323_reduced,10,-8.63,6.82
ligand_Maybridge_HitDiscoverCmpd31324_reduced,10,-11.49,7.74
ligand_Maybridge_HitDiscoverCmpd31325_reduced,10,-10.21,6.47
ligand_Maybridge_HitDiscoverCmpd31326_reduced,10,-10.04,7.86
ligand_Maybridge_HitDiscoverCmpd31327_reduced,10,-11.36,7.19
ligand_Maybridge_HitDiscoverCmpd31328_reduced,10,-11.52,7.78
ligand_Maybridge_HitDiscoverCmpd31329_reduced,10,-10.19,7.46
ligand_Maybridge_HitDiscoverCmpd3132_reduced,10,-7.27,4.82
ligand_Maybridge_HitDiscoverCmpd31330_reduced,10,-11.77,7.33
ligand_Maybridge_HitDiscoverCmpd31331_reduced,10,-7.44,7.27
ligand_Maybridge_HitDiscoverCmpd31332_reduced,10,-6.74,5.32
ligand_Maybridge_HitDiscoverCmpd31333_reduced,10,-9.48,6.54
ligand_Maybridge_HitDiscoverCmpd31334_reduced,10,-10.67,6.73
ligand_Maybridge_HitDiscoverCmpd31335_reduced,10,-7.57,4.87
ligand_Maybridge_HitDiscoverCmpd31336_reduced,10,-12.23,7.87
ligand_Maybridge_HitDiscoverCmpd31337_reduced,10,-10.77,8.22
ligand_Maybridge_HitDiscoverCmpd31339_reduced,10,-11.98,8.15
ligand_Maybridge_HitDiscoverCmpd3133_reduced,10,-11.59,7.11
ligand_Maybridge_HitDiscoverCmpd31340_reduced,10,-11.73,8.36
ligand_Maybridge_HitDiscoverCmpd31341_reduced,10,-9.02,7.48
ligand_Maybridge_HitDiscoverCmpd31342_reduced,10,-4.96,4.86
ligand_Maybridge_HitDiscoverCmpd31343_reduced,10,-7.80,6.06
ligand_Maybridge_HitDiscoverCmpd31344_reduced,10,-13.19,6.94
ligand_Maybridge_HitDiscoverCmpd31345_reduced,10,-9.78,6.49
ligand_Maybridge_HitDiscoverCmpd31346_reduced,10,-10.33,6.88
ligand_Maybridge_HitDiscoverCmpd31347_reduced,10,-10.00,6.95
ligand_Maybridge_HitDiscoverCmpd31349_reduced,10,-11.69,7.78
ligand_Maybridge_HitDiscoverCmpd3134_reduced,10,-10.93,7.15
ligand_Maybridge_HitDiscoverCmpd31350_reduced,10,-11.56,8.19
ligand_Maybridge_HitDiscoverCmpd31351_reduced,10,-9.20,7.10
ligand_Maybridge_HitDiscoverCmpd31352_reduced,10,-11.15,6.37
ligand_Maybridge_HitDiscoverCmpd31353_reduced,10,-7.59,5.79
ligand_Maybridge_HitDiscoverCmpd31354_reduced,10,-9.81,7.51
ligand_Maybridge_HitDiscoverCmpd31355_reduced,10,-7.20,4.67
ligand_Maybridge_HitDiscoverCmpd31356_reduced,10,-8.21,6.80
ligand_Maybridge_HitDiscoverCmpd31357_reduced,10,-11.39,7.60
ligand_Maybridge_HitDiscoverCmpd31359_reduced,10,-10.30,7.06
ligand_Maybridge_HitDiscoverCmpd3135_reduced,10,-10.59,7.35
ligand_Maybridge_HitDiscoverCmpd31360_reduced,10,-11.89,8.03
ligand_Maybridge_HitDiscoverCmpd31361_reduced,10,-8.83,7.02
ligand_Maybridge_HitDiscoverCmpd31362_reduced,10,-9.73,7.35
ligand_Maybridge_HitDiscoverCmpd31363_reduced,10,-9.24,7.47
ligand_Maybridge_HitDiscoverCmpd31364_reduced,10,-4.95,7.21
ligand_Maybridge_HitDiscoverCmpd31365_reduced,10,-9.64,8.02
ligand_Maybridge_HitDiscoverCmpd31366_reduced,10,-11.28,8.18
ligand_Maybridge_HitDiscoverCmpd31367_reduced,10,-10.06,7.29
ligand_Maybridge_HitDiscoverCmpd31368_reduced,10,-10.34,7.64
ligand_Maybridge_HitDiscoverCmpd31369_reduced,10,-9.65,6.43
ligand_Maybridge_HitDiscoverCmpd3136_reduced,10,-12.07,7.81
ligand_Maybridge_HitDiscoverCmpd31370_reduced,10,-11.38,6.83
ligand_Maybridge_HitDiscoverCmpd31371_reduced,10,-11.35,7.06
ligand_Maybridge_HitDiscoverCmpd31372_reduced,10,-10.48,7.11
ligand_Maybridge_HitDiscoverCmpd31373_reduced,10,-8.16,7.61
ligand_Maybridge_HitDiscoverCmpd31374_reduced,10,-11.90,7.28
ligand_Maybridge_HitDiscoverCmpd31375_reduced,10,-10.11,7.13
ligand_Maybridge_HitDiscoverCmpd31376_reduced,10,-9.58,7.96
ligand_Maybridge_HitDiscoverCmpd31377_reduced,10,-8.48,6.34
ligand_Maybridge_HitDiscoverCmpd31378_reduced,10,-13.01,8.04
ligand_Maybridge_HitDiscoverCmpd31379_reduced,10,-9.56,6.40
ligand_Maybridge_HitDiscoverCmpd3137_reduced,10,-10.51,6.48
ligand_Maybridge_HitDiscoverCmpd31380_reduced,10,-10.54,7.08
ligand_Maybridge_HitDiscoverCmpd31381_reduced,10,-11.14,8.36
ligand_Maybridge_HitDiscoverCmpd31382_reduced,10,-6.95,8.17
ligand_Maybridge_HitDiscoverCmpd31383_reduced,10,-10.18,6.20
ligand_Maybridge_HitDiscoverCmpd31384_reduced,10,-11.35,7.37
ligand_Maybridge_HitDiscoverCmpd31385_reduced,10,-10.92,7.11
ligand_Maybridge_HitDiscoverCmpd31386_reduced,10,-11.62,7.62
ligand_Maybridge_HitDiscoverCmpd31387_reduced,10,-8.89,7.22
ligand_Maybridge_HitDiscoverCmpd31388_reduced,10,-12.94,8.01
ligand_Maybridge_HitDiscoverCmpd31389_reduced,10,-8.29,6.17
ligand_Maybridge_HitDiscoverCmpd3138_reduced,10,-10.23,6.55
ligand_Maybridge_HitDiscoverCmpd31390_reduced,10,-11.27,7.56
ligand_Maybridge_HitDiscoverCmpd31391_reduced,10,-11.97,7.65
ligand_Maybridge_HitDiscoverCmpd31392_reduced,10,-2.86,7.98
ligand_Maybridge_HitDiscoverCmpd31393_reduced,10,-12.19,6.93
ligand_Maybridge_HitDiscoverCmpd31394_reduced,10,-11.00,8.19
ligand_Maybridge_HitDiscoverCmpd31395_reduced,10,-11.83,7.76
ligand_Maybridge_HitDiscoverCmpd31396_reduced,10,-8.69,8.30
ligand_Maybridge_HitDiscoverCmpd31397_reduced,10,-9.30,6.80
ligand_Maybridge_HitDiscoverCmpd31398_reduced,10,-9.74,6.72
ligand_Maybridge_HitDiscoverCmpd31399_reduced,10,-8.37,6.42
ligand_Maybridge_HitDiscoverCmpd3139_reduced,10,-8.04,6.27
ligand_Maybridge_HitDiscoverCmpd313_reduced,10,-10.51,7.76
ligand_Maybridge_HitDiscoverCmpd31400_reduced,10,-10.64,7.59
ligand_Maybridge_HitDiscoverCmpd31401_reduced,10,-10.61,7.66
ligand_Maybridge_HitDiscoverCmpd31402_reduced,10,-9.39,6.80
ligand_Maybridge_HitDiscoverCmpd31403_reduced,10,-9.73,8.08
ligand_Maybridge_HitDiscoverCmpd31404_reduced,10,-11.93,8.08
ligand_Maybridge_HitDiscoverCmpd31405_reduced,10,-11.71,8.13
ligand_Maybridge_HitDiscoverCmpd31406_reduced,10,-12.79,8.38
ligand_Maybridge_HitDiscoverCmpd31407_reduced,10,-9.40,7.23
ligand_Maybridge_HitDiscoverCmpd31408_reduced,10,-9.23,6.33
ligand_Maybridge_HitDiscoverCmpd31409_reduced,10,-8.91,7.21
ligand_Maybridge_HitDiscoverCmpd3140_reduced,10,-9.79,5.75
ligand_Maybridge_HitDiscoverCmpd31410_reduced,10,-10.61,8.08
ligand_Maybridge_HitDiscoverCmpd31411_reduced,10,-11.20,7.98
ligand_Maybridge_HitDiscoverCmpd31412_reduced,10,-9.87,7.15
ligand_Maybridge_HitDiscoverCmpd31413_reduced,10,-11.77,7.66
ligand_Maybridge_HitDiscoverCmpd31414_reduced,10,-12.55,8.36
ligand_Maybridge_HitDiscoverCmpd31415_reduced,10,-11.23,7.77
ligand_Maybridge_HitDiscoverCmpd31416_reduced,10,-8.24,8.03
ligand_Maybridge_HitDiscoverCmpd31417_reduced,10,-10.95,6.94
ligand_Maybridge_HitDiscoverCmpd31418_reduced,10,-9.75,6.11
ligand_Maybridge_HitDiscoverCmpd31419_reduced,10,-12.17,7.72
ligand_Maybridge_HitDiscoverCmpd3141_reduced,10,-9.12,6.04
ligand_Maybridge_HitDiscoverCmpd31420_reduced,10,-11.25,7.51
ligand_Maybridge_HitDiscoverCmpd31421_reduced,10,-10.78,7.07
ligand_Maybridge_HitDiscoverCmpd31422_reduced,10,-12.40,7.81
ligand_Maybridge_HitDiscoverCmpd31423_reduced,10,-8.39,5.99
