Ligand,nConfs,idock score (kcal/mol),RF-Score (pKd)
ligand_Maybridge_HitDiscoverCmpd9465_reduced,10,-11.67,7.47
ligand_Maybridge_HitDiscoverCmpd9466_reduced,10,-9.62,7.96
ligand_Maybridge_HitDiscoverCmpd9467_reduced,10,-9.46,6.79
ligand_Maybridge_HitDiscoverCmpd9468_reduced,10,-9.03,7.82
ligand_Maybridge_HitDiscoverCmpd9469_reduced,10,-11.63,8.06
ligand_Maybridge_HitDiscoverCmpd946_reduced,10,-8.88,7.33
ligand_Maybridge_HitDiscoverCmpd9470_reduced,10,-8.34,6.81
ligand_Maybridge_HitDiscoverCmpd9471_reduced,10,-7.67,6.19
ligand_Maybridge_HitDiscoverCmpd9472_reduced,10,-6.82,5.28
ligand_Maybridge_HitDiscoverCmpd9473_reduced,10,-10.10,7.99
ligand_Maybridge_HitDiscoverCmpd9474_reduced,10,-10.23,8.11
ligand_Maybridge_HitDiscoverCmpd9475_reduced,10,-12.07,7.65
ligand_Maybridge_HitDiscoverCmpd9476_reduced,10,-9.58,6.53
ligand_Maybridge_HitDiscoverCmpd9477_reduced,10,-8.17,6.11
ligand_Maybridge_HitDiscoverCmpd9478_reduced,10,-8.78,7.84
ligand_Maybridge_HitDiscoverCmpd9479_reduced,10,-11.92,7.90
ligand_Maybridge_HitDiscoverCmpd947_reduced,10,-9.83,7.56
ligand_Maybridge_HitDiscoverCmpd9480_reduced,10,-7.39,6.23
ligand_Maybridge_HitDiscoverCmpd9481_reduced,10,-7.44,5.68
ligand_Maybridge_HitDiscoverCmpd9482_reduced,10,-8.49,6.35
ligand_Maybridge_HitDiscoverCmpd9483_reduced,10,-11.76,7.26
ligand_Maybridge_HitDiscoverCmpd9484_reduced,10,-10.41,8.25
ligand_Maybridge_HitDiscoverCmpd9485_reduced,10,-10.97,7.90
ligand_Maybridge_HitDiscoverCmpd9486_reduced,10,-11.03,7.25
ligand_Maybridge_HitDiscoverCmpd9487_reduced,10,-9.49,6.68
ligand_Maybridge_HitDiscoverCmpd9488_reduced,10,-9.41,8.10
ligand_Maybridge_HitDiscoverCmpd9489_reduced,10,-8.27,5.78
ligand_Maybridge_HitDiscoverCmpd948_reduced,10,-10.85,8.72
ligand_Maybridge_HitDiscoverCmpd9490_reduced,10,-7.71,5.99
ligand_Maybridge_HitDiscoverCmpd9491_reduced,10,-8.43,6.33
ligand_Maybridge_HitDiscoverCmpd9492_reduced,10,-8.08,6.25
ligand_Maybridge_HitDiscoverCmpd9493_reduced,10,-11.85,7.33
ligand_Maybridge_HitDiscoverCmpd9494_reduced,10,-9.67,8.40
ligand_Maybridge_HitDiscoverCmpd9495_reduced,10,-8.06,7.89
ligand_Maybridge_HitDiscoverCmpd9496_reduced,10,-10.75,7.38
ligand_Maybridge_HitDiscoverCmpd9497_reduced,10,-9.01,7.12
ligand_Maybridge_HitDiscoverCmpd9498_reduced,10,-9.65,8.07
ligand_Maybridge_HitDiscoverCmpd9499_reduced,10,-7.25,6.16
ligand_Maybridge_HitDiscoverCmpd949_reduced,10,-7.91,5.19
ligand_Maybridge_HitDiscoverCmpd94_reduced,10,-9.81,6.41
ligand_Maybridge_HitDiscoverCmpd9500_reduced,10,-8.83,6.81
ligand_Maybridge_HitDiscoverCmpd9501_reduced,10,-9.90,7.94
ligand_Maybridge_HitDiscoverCmpd9502_reduced,10,-9.28,6.29
ligand_Maybridge_HitDiscoverCmpd9503_reduced,10,-10.95,8.75
ligand_Maybridge_HitDiscoverCmpd9504_reduced,10,-9.59,8.06
ligand_Maybridge_HitDiscoverCmpd9505_reduced,10,-10.98,7.81
ligand_Maybridge_HitDiscoverCmpd9506_reduced,10,-11.69,8.08
ligand_Maybridge_HitDiscoverCmpd9507_reduced,10,-11.45,7.96
ligand_Maybridge_HitDiscoverCmpd9508_reduced,10,-10.05,7.97
ligand_Maybridge_HitDiscoverCmpd9509_reduced,10,-8.91,7.12
ligand_Maybridge_HitDiscoverCmpd950_reduced,10,-9.53,7.71
ligand_Maybridge_HitDiscoverCmpd9510_reduced,10,-10.97,8.18
ligand_Maybridge_HitDiscoverCmpd9511_reduced,10,-9.81,6.86
ligand_Maybridge_HitDiscoverCmpd9512_reduced,10,-10.57,7.74
ligand_Maybridge_HitDiscoverCmpd9513_reduced,10,-10.21,8.15
ligand_Maybridge_HitDiscoverCmpd9514_reduced,10,-11.96,8.19
ligand_Maybridge_HitDiscoverCmpd9515_reduced,10,-11.32,7.22
ligand_Maybridge_HitDiscoverCmpd9516_reduced,10,-9.12,7.82
ligand_Maybridge_HitDiscoverCmpd9517_reduced,10,-7.26,6.60
ligand_Maybridge_HitDiscoverCmpd9518_reduced,10,-10.07,7.27
ligand_Maybridge_HitDiscoverCmpd9519_reduced,10,-8.32,6.82
ligand_Maybridge_HitDiscoverCmpd951_reduced,10,-10.56,7.94
ligand_Maybridge_HitDiscoverCmpd9520_reduced,10,-8.94,8.00
ligand_Maybridge_HitDiscoverCmpd9521_reduced,10,-11.84,8.18
ligand_Maybridge_HitDiscoverCmpd9522_reduced,10,-4.60,4.04
ligand_Maybridge_HitDiscoverCmpd9523_reduced,10,-10.31,6.93
ligand_Maybridge_HitDiscoverCmpd9524_reduced,10,-11.51,8.14
ligand_Maybridge_HitDiscoverCmpd9525_reduced,10,-12.51,8.11
ligand_Maybridge_HitDiscoverCmpd9526_reduced,10,-9.35,7.95
ligand_Maybridge_HitDiscoverCmpd9527_reduced,10,-10.12,7.03
ligand_Maybridge_HitDiscoverCmpd9528_reduced,10,-10.43,7.41
ligand_Maybridge_HitDiscoverCmpd9529_reduced,10,-9.56,7.89
ligand_Maybridge_HitDiscoverCmpd952_reduced,10,-11.26,7.01
ligand_Maybridge_HitDiscoverCmpd9530_reduced,10,-11.00,8.00
ligand_Maybridge_HitDiscoverCmpd9531_reduced,10,-9.88,7.95
ligand_Maybridge_HitDiscoverCmpd9532_reduced,10,-9.69,6.36
ligand_Maybridge_HitDiscoverCmpd9533_reduced,10,-8.35,6.47
ligand_Maybridge_HitDiscoverCmpd9534_reduced,10,-10.86,8.11
ligand_Maybridge_HitDiscoverCmpd9535_reduced,10,-12.03,7.66
ligand_Maybridge_HitDiscoverCmpd9536_reduced,10,-10.24,8.24
ligand_Maybridge_HitDiscoverCmpd9537_reduced,10,-10.28,7.08
ligand_Maybridge_HitDiscoverCmpd9538_reduced,10,-10.80,7.37
ligand_Maybridge_HitDiscoverCmpd9539_reduced,10,-9.83,8.43
ligand_Maybridge_HitDiscoverCmpd953_reduced,10,-10.06,8.39
ligand_Maybridge_HitDiscoverCmpd9540_reduced,10,-11.05,7.66
ligand_Maybridge_HitDiscoverCmpd9541_reduced,10,-11.15,7.87
ligand_Maybridge_HitDiscoverCmpd9542_reduced,10,-10.30,8.23
ligand_Maybridge_HitDiscoverCmpd9543_reduced,10,-12.33,8.29
ligand_Maybridge_HitDiscoverCmpd9544_reduced,10,-11.86,7.92
ligand_Maybridge_HitDiscoverCmpd9545_reduced,10,-11.08,8.50
ligand_Maybridge_HitDiscoverCmpd9546_reduced,10,-10.63,7.14
ligand_Maybridge_HitDiscoverCmpd9547_reduced,10,-10.85,7.75
ligand_Maybridge_HitDiscoverCmpd9548_reduced,10,-9.86,8.14
ligand_Maybridge_HitDiscoverCmpd9549_reduced,10,-10.20,7.35
ligand_Maybridge_HitDiscoverCmpd954_reduced,10,-9.11,8.00
ligand_Maybridge_HitDiscoverCmpd9550_reduced,10,-6.91,8.25
ligand_Maybridge_HitDiscoverCmpd9551_reduced,10,-11.73,7.17
ligand_Maybridge_HitDiscoverCmpd9552_reduced,10,-9.94,8.26
ligand_Maybridge_HitDiscoverCmpd9553_reduced,10,-8.88,6.63
ligand_Maybridge_HitDiscoverCmpd9554_reduced,10,-11.02,7.06
ligand_Maybridge_HitDiscoverCmpd9555_reduced,10,-8.30,7.73
ligand_Maybridge_HitDiscoverCmpd9556_reduced,10,-11.01,7.63
ligand_Maybridge_HitDiscoverCmpd9557_reduced,10,-10.00,6.95
ligand_Maybridge_HitDiscoverCmpd9558_reduced,10,-10.61,8.37
ligand_Maybridge_HitDiscoverCmpd9559_reduced,10,-10.99,8.29
ligand_Maybridge_HitDiscoverCmpd955_reduced,10,-8.40,8.16
ligand_Maybridge_HitDiscoverCmpd9560_reduced,10,-11.41,7.88
ligand_Maybridge_HitDiscoverCmpd9561_reduced,10,-10.58,7.08
ligand_Maybridge_HitDiscoverCmpd9562_reduced,10,-9.25,8.15
ligand_Maybridge_HitDiscoverCmpd9563_reduced,10,-11.76,8.33
ligand_Maybridge_HitDiscoverCmpd9564_reduced,10,-11.53,7.94
ligand_Maybridge_HitDiscoverCmpd9565_reduced,10,-9.50,8.00
ligand_Maybridge_HitDiscoverCmpd9566_reduced,10,-9.80,7.67
ligand_Maybridge_HitDiscoverCmpd9567_reduced,10,-10.32,7.02
ligand_Maybridge_HitDiscoverCmpd9568_reduced,10,-9.09,8.47
ligand_Maybridge_HitDiscoverCmpd9569_reduced,10,-11.43,8.17
ligand_Maybridge_HitDiscoverCmpd956_reduced,10,-10.98,8.16
ligand_Maybridge_HitDiscoverCmpd9570_reduced,10,-10.41,7.00
ligand_Maybridge_HitDiscoverCmpd9571_reduced,10,-9.60,8.27
ligand_Maybridge_HitDiscoverCmpd9572_reduced,10,-9.05,7.86
ligand_Maybridge_HitDiscoverCmpd9573_reduced,10,-10.42,7.97
ligand_Maybridge_HitDiscoverCmpd9574_reduced,10,-13.68,8.17
ligand_Maybridge_HitDiscoverCmpd9575_reduced,10,-9.78,7.77
ligand_Maybridge_HitDiscoverCmpd9576_reduced,10,-10.50,6.85
ligand_Maybridge_HitDiscoverCmpd9577_reduced,10,-8.86,7.51
ligand_Maybridge_HitDiscoverCmpd9578_reduced,10,-6.17,7.05
ligand_Maybridge_HitDiscoverCmpd9579_reduced,10,-9.77,7.14
ligand_Maybridge_HitDiscoverCmpd957_reduced,10,-10.74,7.50
ligand_Maybridge_HitDiscoverCmpd9580_reduced,10,-8.65,6.70
ligand_Maybridge_HitDiscoverCmpd9581_reduced,10,-11.30,7.50
ligand_Maybridge_HitDiscoverCmpd9582_reduced,10,-8.51,5.94
ligand_Maybridge_HitDiscoverCmpd9583_reduced,10,-8.35,6.48
ligand_Maybridge_HitDiscoverCmpd9584_reduced,10,-9.97,7.43
ligand_Maybridge_HitDiscoverCmpd9585_reduced,10,-5.81,5.41
ligand_Maybridge_HitDiscoverCmpd9586_reduced,10,-9.53,6.36
ligand_Maybridge_HitDiscoverCmpd9587_reduced,10,-7.90,7.40
ligand_Maybridge_HitDiscoverCmpd9588_reduced,10,-5.26,7.18
ligand_Maybridge_HitDiscoverCmpd9589_reduced,10,-9.61,6.75
ligand_Maybridge_HitDiscoverCmpd958_reduced,10,-8.70,6.90
ligand_Maybridge_HitDiscoverCmpd9590_reduced,10,-8.15,5.71
ligand_Maybridge_HitDiscoverCmpd9591_reduced,10,-9.80,6.74
ligand_Maybridge_HitDiscoverCmpd9592_reduced,10,-9.54,7.34
ligand_Maybridge_HitDiscoverCmpd9593_reduced,10,-7.45,5.98
ligand_Maybridge_HitDiscoverCmpd9594_reduced,10,-8.40,6.82
ligand_Maybridge_HitDiscoverCmpd9595_reduced,10,-5.34,5.14
ligand_Maybridge_HitDiscoverCmpd9596_reduced,10,-6.88,6.73
ligand_Maybridge_HitDiscoverCmpd9597_reduced,10,-9.02,7.60
ligand_Maybridge_HitDiscoverCmpd9598_reduced,10,-6.06,6.03
ligand_Maybridge_HitDiscoverCmpd9599_reduced,10,-9.93,7.09
ligand_Maybridge_HitDiscoverCmpd959_reduced,10,-11.72,7.78
ligand_Maybridge_HitDiscoverCmpd95_reduced,10,-7.74,5.69
ligand_Maybridge_HitDiscoverCmpd9600_reduced,10,-8.85,6.98
ligand_Maybridge_HitDiscoverCmpd9601_reduced,10,-10.58,7.18
ligand_Maybridge_HitDiscoverCmpd9602_reduced,10,-9.02,7.73
ligand_Maybridge_HitDiscoverCmpd9603_reduced,10,-9.43,7.24
ligand_Maybridge_HitDiscoverCmpd9604_reduced,10,-8.37,6.20
ligand_Maybridge_HitDiscoverCmpd9605_reduced,10,-10.15,7.66
ligand_Maybridge_HitDiscoverCmpd9606_reduced,10,-6.86,6.16
ligand_Maybridge_HitDiscoverCmpd9607_reduced,10,-7.81,6.90
ligand_Maybridge_HitDiscoverCmpd9608_reduced,10,-8.83,7.05
ligand_Maybridge_HitDiscoverCmpd9609_reduced,10,-9.61,7.00
ligand_Maybridge_HitDiscoverCmpd960_reduced,10,-9.34,7.75
ligand_Maybridge_HitDiscoverCmpd9610_reduced,10,-8.91,6.24
ligand_Maybridge_HitDiscoverCmpd9611_reduced,10,-9.14,6.91
ligand_Maybridge_HitDiscoverCmpd9612_reduced,10,-8.02,6.33
ligand_Maybridge_HitDiscoverCmpd9614_reduced,10,-6.83,6.73
ligand_Maybridge_HitDiscoverCmpd9615_reduced,10,-10.01,7.62
ligand_Maybridge_HitDiscoverCmpd9616_reduced,10,-7.54,6.63
ligand_Maybridge_HitDiscoverCmpd9617_reduced,10,-9.82,7.68
ligand_Maybridge_HitDiscoverCmpd9618_reduced,10,-8.08,7.26
ligand_Maybridge_HitDiscoverCmpd9619_reduced,10,-10.14,6.98
ligand_Maybridge_HitDiscoverCmpd961_reduced,10,-10.24,8.09
ligand_Maybridge_HitDiscoverCmpd9620_reduced,10,-7.98,6.69
ligand_Maybridge_HitDiscoverCmpd9621_reduced,10,-6.89,5.99
ligand_Maybridge_HitDiscoverCmpd9622_reduced,10,-7.70,5.80
ligand_Maybridge_HitDiscoverCmpd9623_reduced,10,-9.99,7.74
ligand_Maybridge_HitDiscoverCmpd9624_reduced,10,-10.28,7.69
ligand_Maybridge_HitDiscoverCmpd9625_reduced,10,-8.33,7.01
ligand_Maybridge_HitDiscoverCmpd9626_reduced,10,-6.78,6.96
ligand_Maybridge_HitDiscoverCmpd9627_reduced,10,-9.70,7.30
ligand_Maybridge_HitDiscoverCmpd9628_reduced,10,-8.54,6.34
ligand_Maybridge_HitDiscoverCmpd9629_reduced,10,-7.10,5.52
ligand_Maybridge_HitDiscoverCmpd962_reduced,10,-10.08,8.09
ligand_Maybridge_HitDiscoverCmpd9630_reduced,10,-8.26,6.43
ligand_Maybridge_HitDiscoverCmpd9631_reduced,10,-7.49,6.32
ligand_Maybridge_HitDiscoverCmpd9632_reduced,10,-10.34,6.61
ligand_Maybridge_HitDiscoverCmpd9633_reduced,10,-7.40,5.34
ligand_Maybridge_HitDiscoverCmpd9634_reduced,10,-9.85,7.57
ligand_Maybridge_HitDiscoverCmpd9635_reduced,10,-7.67,6.51
ligand_Maybridge_HitDiscoverCmpd9636_reduced,10,-7.00,7.24
ligand_Maybridge_HitDiscoverCmpd9637_reduced,10,-8.96,6.29
ligand_Maybridge_HitDiscoverCmpd9638_reduced,10,-7.06,6.06
ligand_Maybridge_HitDiscoverCmpd9639_reduced,10,-8.55,6.49
ligand_Maybridge_HitDiscoverCmpd963_reduced,10,-7.50,5.42
ligand_Maybridge_HitDiscoverCmpd9640_reduced,10,-6.65,6.44
ligand_Maybridge_HitDiscoverCmpd9641_reduced,10,-6.58,6.04
ligand_Maybridge_HitDiscoverCmpd9642_reduced,10,-8.21,6.86
ligand_Maybridge_HitDiscoverCmpd9643_reduced,10,-7.80,5.59
ligand_Maybridge_HitDiscoverCmpd9644_reduced,10,-9.66,7.37
ligand_Maybridge_HitDiscoverCmpd9645_reduced,10,-6.14,4.40
ligand_Maybridge_HitDiscoverCmpd9646_reduced,10,-7.89,6.29
ligand_Maybridge_HitDiscoverCmpd9647_reduced,10,-7.04,6.98
ligand_Maybridge_HitDiscoverCmpd9648_reduced,10,-9.42,7.90
ligand_Maybridge_HitDiscoverCmpd9649_reduced,10,-9.66,7.10
ligand_Maybridge_HitDiscoverCmpd964_reduced,10,-10.64,7.83
ligand_Maybridge_HitDiscoverCmpd9650_reduced,10,-8.30,6.10
ligand_Maybridge_HitDiscoverCmpd9651_reduced,10,-10.51,7.09
ligand_Maybridge_HitDiscoverCmpd9652_reduced,10,-9.67,6.81
ligand_Maybridge_HitDiscoverCmpd9653_reduced,10,-8.35,6.72
ligand_Maybridge_HitDiscoverCmpd9654_reduced,10,-7.11,7.01
ligand_Maybridge_HitDiscoverCmpd9655_reduced,10,-6.17,5.75
ligand_Maybridge_HitDiscoverCmpd9656_reduced,10,-6.83,6.31
ligand_Maybridge_HitDiscoverCmpd9657_reduced,10,-10.45,7.70
ligand_Maybridge_HitDiscoverCmpd9658_reduced,10,-10.93,6.98
ligand_Maybridge_HitDiscoverCmpd9659_reduced,10,-7.87,6.22
ligand_Maybridge_HitDiscoverCmpd965_reduced,10,-11.65,8.23
ligand_Maybridge_HitDiscoverCmpd9660_reduced,10,-8.69,6.93
ligand_Maybridge_HitDiscoverCmpd9661_reduced,10,-9.84,7.14
ligand_Maybridge_HitDiscoverCmpd9662_reduced,10,-9.39,7.59
ligand_Maybridge_HitDiscoverCmpd9663_reduced,10,-8.29,6.40
ligand_Maybridge_HitDiscoverCmpd9664_reduced,10,-7.33,6.76
ligand_Maybridge_HitDiscoverCmpd9665_reduced,10,-9.88,6.78
ligand_Maybridge_HitDiscoverCmpd9666_reduced,10,-9.70,7.53
ligand_Maybridge_HitDiscoverCmpd9667_reduced,10,-11.84,8.03
ligand_Maybridge_HitDiscoverCmpd9668_reduced,10,-11.22,6.99
ligand_Maybridge_HitDiscoverCmpd9669_reduced,10,-6.44,4.68
ligand_Maybridge_HitDiscoverCmpd966_reduced,10,-10.68,8.23
ligand_Maybridge_HitDiscoverCmpd9670_reduced,10,-9.11,7.19
ligand_Maybridge_HitDiscoverCmpd9671_reduced,10,-10.17,7.01
ligand_Maybridge_HitDiscoverCmpd9672_reduced,10,-8.16,5.96
ligand_Maybridge_HitDiscoverCmpd9673_reduced,10,-11.47,7.40
ligand_Maybridge_HitDiscoverCmpd9674_reduced,10,-7.95,5.94
ligand_Maybridge_HitDiscoverCmpd9675_reduced,10,-9.54,5.89
ligand_Maybridge_HitDiscoverCmpd9676_reduced,10,-7.04,7.74
ligand_Maybridge_HitDiscoverCmpd9677_reduced,10,-10.57,7.53
ligand_Maybridge_HitDiscoverCmpd9678_reduced,10,-11.98,7.37
ligand_Maybridge_HitDiscoverCmpd9679_reduced,10,-8.74,5.65
ligand_Maybridge_HitDiscoverCmpd967_reduced,10,-7.66,8.29
ligand_Maybridge_HitDiscoverCmpd9680_reduced,10,-11.07,6.42
ligand_Maybridge_HitDiscoverCmpd9681_reduced,10,-7.78,7.17
ligand_Maybridge_HitDiscoverCmpd9682_reduced,10,-13.16,8.77
ligand_Maybridge_HitDiscoverCmpd9683_reduced,10,-11.07,7.56
ligand_Maybridge_HitDiscoverCmpd9684_reduced,10,-8.48,6.24
ligand_Maybridge_HitDiscoverCmpd9685_reduced,10,-10.22,6.25
ligand_Maybridge_HitDiscoverCmpd9686_reduced,10,-6.02,4.87
ligand_Maybridge_HitDiscoverCmpd9687_reduced,10,-9.42,6.92
ligand_Maybridge_HitDiscoverCmpd9688_reduced,10,-11.39,7.12
ligand_Maybridge_HitDiscoverCmpd9689_reduced,10,-6.82,5.66
ligand_Maybridge_HitDiscoverCmpd968_reduced,10,-10.63,7.61
ligand_Maybridge_HitDiscoverCmpd9690_reduced,10,-10.78,6.79
ligand_Maybridge_HitDiscoverCmpd9691_reduced,10,-10.17,6.96
ligand_Maybridge_HitDiscoverCmpd9692_reduced,10,-6.55,5.53
ligand_Maybridge_HitDiscoverCmpd9693_reduced,10,-11.23,7.62
ligand_Maybridge_HitDiscoverCmpd9694_reduced,10,-9.96,7.10
ligand_Maybridge_HitDiscoverCmpd9695_reduced,10,-9.72,6.71
ligand_Maybridge_HitDiscoverCmpd9696_reduced,10,-8.77,6.36
ligand_Maybridge_HitDiscoverCmpd9697_reduced,10,-9.39,7.41
ligand_Maybridge_HitDiscoverCmpd9698_reduced,10,-7.69,5.74
ligand_Maybridge_HitDiscoverCmpd9699_reduced,10,-9.42,7.44
ligand_Maybridge_HitDiscoverCmpd969_reduced,10,-10.24,7.31
ligand_Maybridge_HitDiscoverCmpd96_reduced,10,-9.28,5.87
ligand_Maybridge_HitDiscoverCmpd9700_reduced,10,-8.98,6.93
ligand_Maybridge_HitDiscoverCmpd9701_reduced,10,-10.11,6.96
ligand_Maybridge_HitDiscoverCmpd9702_reduced,10,-10.01,8.72
ligand_Maybridge_HitDiscoverCmpd9703_reduced,10,-8.51,6.99
ligand_Maybridge_HitDiscoverCmpd9704_reduced,10,-7.63,6.49
ligand_Maybridge_HitDiscoverCmpd9705_reduced,10,-11.42,7.48
ligand_Maybridge_HitDiscoverCmpd9706_reduced,10,-8.62,6.02
ligand_Maybridge_HitDiscoverCmpd9707_reduced,10,-10.73,6.35
ligand_Maybridge_HitDiscoverCmpd9708_reduced,10,-6.43,5.54
ligand_Maybridge_HitDiscoverCmpd9709_reduced,10,-8.56,6.99
ligand_Maybridge_HitDiscoverCmpd970_reduced,10,-8.54,8.07
ligand_Maybridge_HitDiscoverCmpd9710_reduced,10,-10.29,7.12
ligand_Maybridge_HitDiscoverCmpd9711_reduced,10,-10.53,7.15
ligand_Maybridge_HitDiscoverCmpd9712_reduced,10,-10.02,8.27
ligand_Maybridge_HitDiscoverCmpd9713_reduced,10,-7.54,7.25
ligand_Maybridge_HitDiscoverCmpd9714_reduced,10,-6.32,5.78
ligand_Maybridge_HitDiscoverCmpd9715_reduced,10,-11.91,7.94
ligand_Maybridge_HitDiscoverCmpd9716_reduced,10,-10.70,6.91
ligand_Maybridge_HitDiscoverCmpd9717_reduced,10,-11.91,7.88
ligand_Maybridge_HitDiscoverCmpd9718_reduced,10,-9.80,6.65
ligand_Maybridge_HitDiscoverCmpd9719_reduced,10,-8.29,7.32
ligand_Maybridge_HitDiscoverCmpd971_reduced,10,-10.89,8.21
ligand_Maybridge_HitDiscoverCmpd9720_reduced,10,-9.73,7.04
ligand_Maybridge_HitDiscoverCmpd9721_reduced,10,-11.09,7.89
ligand_Maybridge_HitDiscoverCmpd9722_reduced,10,-6.96,6.23
ligand_Maybridge_HitDiscoverCmpd9723_reduced,10,-8.15,7.26
ligand_Maybridge_HitDiscoverCmpd9724_reduced,10,-10.91,6.38
ligand_Maybridge_HitDiscoverCmpd9725_reduced,10,-9.73,7.20
ligand_Maybridge_HitDiscoverCmpd9726_reduced,10,-12.26,8.03
ligand_Maybridge_HitDiscoverCmpd9727_reduced,10,-11.49,7.86
ligand_Maybridge_HitDiscoverCmpd9728_reduced,10,-5.79,4.81
ligand_Maybridge_HitDiscoverCmpd9729_reduced,10,-8.80,6.89
ligand_Maybridge_HitDiscoverCmpd972_reduced,10,-8.81,6.83
ligand_Maybridge_HitDiscoverCmpd9730_reduced,10,-10.25,7.02
ligand_Maybridge_HitDiscoverCmpd9731_reduced,10,-8.82,7.03
ligand_Maybridge_HitDiscoverCmpd9732_reduced,10,-6.34,5.43
ligand_Maybridge_HitDiscoverCmpd9733_reduced,10,-7.91,6.32
ligand_Maybridge_HitDiscoverCmpd9734_reduced,10,-11.81,7.76
ligand_Maybridge_HitDiscoverCmpd9735_reduced,10,-7.35,6.45
ligand_Maybridge_HitDiscoverCmpd9736_reduced,10,-9.88,7.37
ligand_Maybridge_HitDiscoverCmpd9737_reduced,10,-7.82,5.89
ligand_Maybridge_HitDiscoverCmpd9738_reduced,10,-8.45,6.95
ligand_Maybridge_HitDiscoverCmpd9739_reduced,10,-10.35,7.88
ligand_Maybridge_HitDiscoverCmpd973_reduced,10,-7.87,5.75
ligand_Maybridge_HitDiscoverCmpd9740_reduced,10,-10.84,8.36
ligand_Maybridge_HitDiscoverCmpd9741_reduced,10,-6.51,8.08
ligand_Maybridge_HitDiscoverCmpd9742_reduced,10,-7.68,6.15
ligand_Maybridge_HitDiscoverCmpd9743_reduced,10,-8.87,6.08
ligand_Maybridge_HitDiscoverCmpd9744_reduced,10,-8.97,6.15
ligand_Maybridge_HitDiscoverCmpd9745_reduced,10,-8.95,7.41
ligand_Maybridge_HitDiscoverCmpd9746_reduced,10,-9.84,6.42
ligand_Maybridge_HitDiscoverCmpd9747_reduced,10,-10.54,8.39
ligand_Maybridge_HitDiscoverCmpd9748_reduced,10,-10.72,8.88
ligand_Maybridge_HitDiscoverCmpd9749_reduced,10,-8.54,7.37
ligand_Maybridge_HitDiscoverCmpd974_reduced,10,-10.06,7.94
ligand_Maybridge_HitDiscoverCmpd9750_reduced,10,-10.62,8.21
ligand_Maybridge_HitDiscoverCmpd9751_reduced,10,-8.93,6.17
ligand_Maybridge_HitDiscoverCmpd9752_reduced,10,-7.59,6.03
ligand_Maybridge_HitDiscoverCmpd9753_reduced,10,-7.81,6.34
ligand_Maybridge_HitDiscoverCmpd9754_reduced,10,-10.07,6.99
ligand_Maybridge_HitDiscoverCmpd9755_reduced,10,-9.77,6.70
ligand_Maybridge_HitDiscoverCmpd9756_reduced,10,-8.62,5.80
ligand_Maybridge_HitDiscoverCmpd9758_reduced,10,-12.35,7.75
ligand_Maybridge_HitDiscoverCmpd9759_reduced,10,-10.67,7.62
ligand_Maybridge_HitDiscoverCmpd975_reduced,10,-9.98,7.99
ligand_Maybridge_HitDiscoverCmpd9762_reduced,10,-9.91,6.46
ligand_Maybridge_HitDiscoverCmpd9763_reduced,10,-8.83,5.76
ligand_Maybridge_HitDiscoverCmpd9764_reduced,10,-8.94,7.48
ligand_Maybridge_HitDiscoverCmpd9765_reduced,10,-8.71,7.16
ligand_Maybridge_HitDiscoverCmpd9766_reduced,10,-9.89,7.96
ligand_Maybridge_HitDiscoverCmpd9767_reduced,10,-9.86,7.78
ligand_Maybridge_HitDiscoverCmpd9768_reduced,10,-10.19,7.23
ligand_Maybridge_HitDiscoverCmpd9769_reduced,10,-7.83,5.43
ligand_Maybridge_HitDiscoverCmpd976_reduced,10,-9.06,7.83
ligand_Maybridge_HitDiscoverCmpd9772_reduced,10,-8.74,6.55
ligand_Maybridge_HitDiscoverCmpd9773_reduced,10,-9.28,7.18
ligand_Maybridge_HitDiscoverCmpd9774_reduced,10,-8.52,5.78
ligand_Maybridge_HitDiscoverCmpd9775_reduced,10,-8.91,6.15
ligand_Maybridge_HitDiscoverCmpd9776_reduced,10,-9.61,6.22
ligand_Maybridge_HitDiscoverCmpd9777_reduced,10,-8.37,7.25
ligand_Maybridge_HitDiscoverCmpd9778_reduced,10,-10.02,7.31
ligand_Maybridge_HitDiscoverCmpd9779_reduced,10,-11.66,7.08
ligand_Maybridge_HitDiscoverCmpd977_reduced,10,-10.96,6.66
ligand_Maybridge_HitDiscoverCmpd9783_reduced,10,-10.21,6.94
ligand_Maybridge_HitDiscoverCmpd9784_reduced,10,-7.19,7.33
ligand_Maybridge_HitDiscoverCmpd9785_reduced,10,-8.83,6.66
ligand_Maybridge_HitDiscoverCmpd9786_reduced,10,-8.22,6.54
ligand_Maybridge_HitDiscoverCmpd9787_reduced,10,-9.39,7.00
ligand_Maybridge_HitDiscoverCmpd9788_reduced,10,-10.80,7.72
ligand_Maybridge_HitDiscoverCmpd9789_reduced,10,-6.73,5.47
ligand_Maybridge_HitDiscoverCmpd978_reduced,10,-9.20,6.31
ligand_Maybridge_HitDiscoverCmpd9790_reduced,10,-11.07,8.12
ligand_Maybridge_HitDiscoverCmpd9792_reduced,10,-6.40,5.57
ligand_Maybridge_HitDiscoverCmpd9793_reduced,10,-9.15,6.94
ligand_Maybridge_HitDiscoverCmpd9794_reduced,10,-8.21,6.47
ligand_Maybridge_HitDiscoverCmpd9795_reduced,10,-8.90,6.92
ligand_Maybridge_HitDiscoverCmpd9796_reduced,10,-9.79,6.64
ligand_Maybridge_HitDiscoverCmpd9797_reduced,10,-10.46,8.60
