Ligand,nConfs,idock score (kcal/mol),RF-Score (pKd)
ligand_Maybridge_HitDiscoverCmpd42359_reduced,10,-10.81,6.62
ligand_Maybridge_HitDiscoverCmpd4235_reduced,10,-11.83,8.15
ligand_Maybridge_HitDiscoverCmpd42360_reduced,10,-8.65,7.37
ligand_Maybridge_HitDiscoverCmpd42361_reduced,10,-8.32,5.72
ligand_Maybridge_HitDiscoverCmpd42362_reduced,10,-10.04,7.59
ligand_Maybridge_HitDiscoverCmpd42363_reduced,10,-7.66,6.26
ligand_Maybridge_HitDiscoverCmpd42364_reduced,10,-10.24,7.19
ligand_Maybridge_HitDiscoverCmpd42365_reduced,10,-8.34,5.92
ligand_Maybridge_HitDiscoverCmpd42366_reduced,10,-10.34,7.72
ligand_Maybridge_HitDiscoverCmpd42367_reduced,10,-10.09,7.03
ligand_Maybridge_HitDiscoverCmpd42368_reduced,10,-10.10,6.66
ligand_Maybridge_HitDiscoverCmpd42369_reduced,10,-7.86,6.39
ligand_Maybridge_HitDiscoverCmpd42370_reduced,10,-9.42,6.75
ligand_Maybridge_HitDiscoverCmpd42371_reduced,10,-8.50,5.64
ligand_Maybridge_HitDiscoverCmpd42372_reduced,10,-9.55,6.98
ligand_Maybridge_HitDiscoverCmpd42373_reduced,10,-7.36,6.06
ligand_Maybridge_HitDiscoverCmpd42374_reduced,10,-10.68,7.39
ligand_Maybridge_HitDiscoverCmpd42375_reduced,10,-10.13,7.46
ligand_Maybridge_HitDiscoverCmpd42376_reduced,10,-9.97,6.47
ligand_Maybridge_HitDiscoverCmpd42377_reduced,10,-7.04,5.28
ligand_Maybridge_HitDiscoverCmpd42378_reduced,10,-11.10,7.32
ligand_Maybridge_HitDiscoverCmpd42379_reduced,10,-12.29,8.14
ligand_Maybridge_HitDiscoverCmpd4237_reduced,10,-7.65,6.80
ligand_Maybridge_HitDiscoverCmpd42380_reduced,10,-9.65,7.04
ligand_Maybridge_HitDiscoverCmpd42381_reduced,10,-10.81,7.13
ligand_Maybridge_HitDiscoverCmpd42382_reduced,10,-11.63,7.48
ligand_Maybridge_HitDiscoverCmpd42383_reduced,10,-7.46,5.93
ligand_Maybridge_HitDiscoverCmpd42384_reduced,10,-9.51,6.64
ligand_Maybridge_HitDiscoverCmpd42385_reduced,10,-9.90,7.27
ligand_Maybridge_HitDiscoverCmpd42386_reduced,10,-10.33,6.79
ligand_Maybridge_HitDiscoverCmpd42387_reduced,10,-6.81,5.08
ligand_Maybridge_HitDiscoverCmpd42388_reduced,10,-8.49,5.66
ligand_Maybridge_HitDiscoverCmpd42389_reduced,10,-9.40,6.39
ligand_Maybridge_HitDiscoverCmpd4238_reduced,10,-11.11,7.73
ligand_Maybridge_HitDiscoverCmpd42390_reduced,10,-9.97,7.11
ligand_Maybridge_HitDiscoverCmpd42391_reduced,10,-7.39,5.89
ligand_Maybridge_HitDiscoverCmpd42392_reduced,10,-10.07,7.17
ligand_Maybridge_HitDiscoverCmpd42393_reduced,10,-8.08,5.72
ligand_Maybridge_HitDiscoverCmpd42394_reduced,10,-9.80,7.35
ligand_Maybridge_HitDiscoverCmpd42395_reduced,10,-9.92,8.32
ligand_Maybridge_HitDiscoverCmpd42396_reduced,10,-6.48,4.96
ligand_Maybridge_HitDiscoverCmpd42397_reduced,10,-10.05,7.89
ligand_Maybridge_HitDiscoverCmpd42398_reduced,10,-7.95,5.38
ligand_Maybridge_HitDiscoverCmpd42399_reduced,10,-9.93,7.33
ligand_Maybridge_HitDiscoverCmpd4239_reduced,10,-12.27,7.89
ligand_Maybridge_HitDiscoverCmpd423_reduced,10,-11.32,7.57
ligand_Maybridge_HitDiscoverCmpd42400_reduced,10,-9.96,7.68
ligand_Maybridge_HitDiscoverCmpd42401_reduced,10,-8.14,5.73
ligand_Maybridge_HitDiscoverCmpd42402_reduced,10,-9.80,7.44
ligand_Maybridge_HitDiscoverCmpd42403_reduced,10,-8.34,5.73
ligand_Maybridge_HitDiscoverCmpd42404_reduced,10,-9.58,6.73
ligand_Maybridge_HitDiscoverCmpd42405_reduced,10,-6.69,6.13
ligand_Maybridge_HitDiscoverCmpd42406_reduced,10,-8.38,5.69
ligand_Maybridge_HitDiscoverCmpd42407_reduced,10,-9.88,7.84
ligand_Maybridge_HitDiscoverCmpd42408_reduced,10,-10.28,6.66
ligand_Maybridge_HitDiscoverCmpd42409_reduced,10,-8.99,7.22
ligand_Maybridge_HitDiscoverCmpd4240_reduced,10,-11.05,7.32
ligand_Maybridge_HitDiscoverCmpd42410_reduced,10,-10.23,7.32
ligand_Maybridge_HitDiscoverCmpd42411_reduced,10,-8.29,5.68
ligand_Maybridge_HitDiscoverCmpd42412_reduced,10,-11.28,7.27
ligand_Maybridge_HitDiscoverCmpd42413_reduced,10,-10.95,7.53
ligand_Maybridge_HitDiscoverCmpd42414_reduced,10,-5.36,5.37
ligand_Maybridge_HitDiscoverCmpd42415_reduced,10,-7.08,6.55
ligand_Maybridge_HitDiscoverCmpd42416_reduced,10,-11.03,6.73
ligand_Maybridge_HitDiscoverCmpd42417_reduced,10,-12.03,6.53
ligand_Maybridge_HitDiscoverCmpd42418_reduced,10,-6.67,5.51
ligand_Maybridge_HitDiscoverCmpd42419_reduced,10,-6.48,5.80
ligand_Maybridge_HitDiscoverCmpd4241_reduced,10,-9.87,7.07
ligand_Maybridge_HitDiscoverCmpd42420_reduced,10,-9.78,7.00
ligand_Maybridge_HitDiscoverCmpd42421_reduced,10,-10.63,7.16
ligand_Maybridge_HitDiscoverCmpd42422_reduced,10,-11.12,8.07
ligand_Maybridge_HitDiscoverCmpd42423_reduced,10,-6.67,5.53
ligand_Maybridge_HitDiscoverCmpd42424_reduced,10,-11.18,6.73
ligand_Maybridge_HitDiscoverCmpd42425_reduced,10,-7.21,4.97
ligand_Maybridge_HitDiscoverCmpd42426_reduced,10,-8.18,6.21
ligand_Maybridge_HitDiscoverCmpd42427_reduced,10,-11.93,6.66
ligand_Maybridge_HitDiscoverCmpd42428_reduced,10,-7.94,7.88
ligand_Maybridge_HitDiscoverCmpd42429_reduced,10,-10.37,6.64
ligand_Maybridge_HitDiscoverCmpd4242_reduced,10,-8.04,5.64
ligand_Maybridge_HitDiscoverCmpd42430_reduced,10,-7.79,5.86
ligand_Maybridge_HitDiscoverCmpd42431_reduced,10,-9.72,6.29
ligand_Maybridge_HitDiscoverCmpd42432_reduced,10,-5.96,5.65
ligand_Maybridge_HitDiscoverCmpd42433_reduced,10,-8.34,6.39
ligand_Maybridge_HitDiscoverCmpd42434_reduced,10,-10.06,7.16
ligand_Maybridge_HitDiscoverCmpd42435_reduced,10,-8.40,6.55
ligand_Maybridge_HitDiscoverCmpd42436_reduced,10,-8.92,7.04
ligand_Maybridge_HitDiscoverCmpd42437_reduced,10,-8.76,6.79
ligand_Maybridge_HitDiscoverCmpd42438_reduced,10,-12.25,8.53
ligand_Maybridge_HitDiscoverCmpd42439_reduced,10,-7.32,6.28
ligand_Maybridge_HitDiscoverCmpd4243_reduced,10,-6.87,6.01
ligand_Maybridge_HitDiscoverCmpd42440_reduced,10,-11.20,7.33
ligand_Maybridge_HitDiscoverCmpd42441_reduced,10,-9.44,6.20
ligand_Maybridge_HitDiscoverCmpd42442_reduced,10,-5.78,5.56
ligand_Maybridge_HitDiscoverCmpd42443_reduced,10,-9.23,8.14
ligand_Maybridge_HitDiscoverCmpd42444_reduced,10,-9.48,7.05
ligand_Maybridge_HitDiscoverCmpd42445_reduced,10,-8.81,6.73
ligand_Maybridge_HitDiscoverCmpd42446_reduced,10,-10.30,7.09
ligand_Maybridge_HitDiscoverCmpd42447_reduced,10,-8.70,6.67
ligand_Maybridge_HitDiscoverCmpd42448_reduced,10,-12.49,7.51
ligand_Maybridge_HitDiscoverCmpd42449_reduced,10,-7.25,6.20
ligand_Maybridge_HitDiscoverCmpd4244_reduced,10,-10.61,8.21
ligand_Maybridge_HitDiscoverCmpd42450_reduced,10,-7.16,5.73
ligand_Maybridge_HitDiscoverCmpd42451_reduced,10,-12.63,7.79
ligand_Maybridge_HitDiscoverCmpd42452_reduced,10,-8.99,6.17
ligand_Maybridge_HitDiscoverCmpd42453_reduced,10,-6.85,8.22
ligand_Maybridge_HitDiscoverCmpd42454_reduced,10,-11.63,6.98
ligand_Maybridge_HitDiscoverCmpd42455_reduced,10,-4.86,4.33
ligand_Maybridge_HitDiscoverCmpd42456_reduced,10,-10.78,7.29
ligand_Maybridge_HitDiscoverCmpd42457_reduced,10,-12.86,8.36
ligand_Maybridge_HitDiscoverCmpd42458_reduced,10,-10.62,6.21
ligand_Maybridge_HitDiscoverCmpd42459_reduced,10,-11.26,6.80
ligand_Maybridge_HitDiscoverCmpd4245_reduced,10,-9.60,6.70
ligand_Maybridge_HitDiscoverCmpd42460_reduced,10,-8.97,6.45
ligand_Maybridge_HitDiscoverCmpd42461_reduced,10,-9.80,7.01
ligand_Maybridge_HitDiscoverCmpd42462_reduced,10,-10.14,6.43
ligand_Maybridge_HitDiscoverCmpd42463_reduced,10,-10.39,7.50
ligand_Maybridge_HitDiscoverCmpd42464_reduced,10,-8.99,6.55
ligand_Maybridge_HitDiscoverCmpd42465_reduced,10,-11.34,8.33
ligand_Maybridge_HitDiscoverCmpd42466_reduced,10,-8.89,6.51
ligand_Maybridge_HitDiscoverCmpd42467_reduced,10,-5.73,4.61
ligand_Maybridge_HitDiscoverCmpd42468_reduced,10,-12.20,8.00
ligand_Maybridge_HitDiscoverCmpd42469_reduced,10,-12.15,7.36
ligand_Maybridge_HitDiscoverCmpd4246_reduced,10,-8.97,6.85
ligand_Maybridge_HitDiscoverCmpd42470_reduced,10,-10.46,7.35
ligand_Maybridge_HitDiscoverCmpd42471_reduced,10,-8.70,6.13
ligand_Maybridge_HitDiscoverCmpd42472_reduced,10,-5.25,4.74
ligand_Maybridge_HitDiscoverCmpd42473_reduced,10,-8.75,6.42
ligand_Maybridge_HitDiscoverCmpd42474_reduced,10,-9.68,6.27
ligand_Maybridge_HitDiscoverCmpd42475_reduced,10,-10.65,6.99
ligand_Maybridge_HitDiscoverCmpd42476_reduced,10,-9.60,6.62
ligand_Maybridge_HitDiscoverCmpd42477_reduced,10,-10.48,6.27
ligand_Maybridge_HitDiscoverCmpd42478_reduced,10,-11.29,7.17
ligand_Maybridge_HitDiscoverCmpd42479_reduced,10,-10.29,6.80
ligand_Maybridge_HitDiscoverCmpd4247_reduced,10,-10.70,7.08
ligand_Maybridge_HitDiscoverCmpd42480_reduced,10,-8.37,5.99
ligand_Maybridge_HitDiscoverCmpd42481_reduced,10,-9.78,7.41
ligand_Maybridge_HitDiscoverCmpd42482_reduced,10,-5.41,4.50
ligand_Maybridge_HitDiscoverCmpd42483_reduced,10,-8.86,6.88
ligand_Maybridge_HitDiscoverCmpd42484_reduced,10,-9.87,6.39
ligand_Maybridge_HitDiscoverCmpd42485_reduced,10,-9.99,6.53
ligand_Maybridge_HitDiscoverCmpd42486_reduced,10,-5.53,5.71
ligand_Maybridge_HitDiscoverCmpd42487_reduced,10,-11.65,7.55
ligand_Maybridge_HitDiscoverCmpd42488_reduced,10,-7.02,5.89
ligand_Maybridge_HitDiscoverCmpd42489_reduced,10,-10.77,6.76
ligand_Maybridge_HitDiscoverCmpd4248_reduced,10,-10.47,7.94
ligand_Maybridge_HitDiscoverCmpd42490_reduced,10,-10.43,6.86
ligand_Maybridge_HitDiscoverCmpd42491_reduced,10,-9.04,6.03
ligand_Maybridge_HitDiscoverCmpd42492_reduced,10,-8.73,6.54
ligand_Maybridge_HitDiscoverCmpd42493_reduced,10,-5.46,5.61
ligand_Maybridge_HitDiscoverCmpd42494_reduced,10,-10.37,7.30
ligand_Maybridge_HitDiscoverCmpd42495_reduced,10,-11.08,7.36
ligand_Maybridge_HitDiscoverCmpd42496_reduced,10,-10.02,7.16
ligand_Maybridge_HitDiscoverCmpd42497_reduced,10,-6.01,6.09
ligand_Maybridge_HitDiscoverCmpd42498_reduced,10,-8.61,6.56
ligand_Maybridge_HitDiscoverCmpd42499_reduced,10,-11.24,7.25
ligand_Maybridge_HitDiscoverCmpd4249_reduced,10,-7.71,5.73
ligand_Maybridge_HitDiscoverCmpd424_reduced,10,-11.11,8.03
ligand_Maybridge_HitDiscoverCmpd42500_reduced,10,-8.94,6.27
ligand_Maybridge_HitDiscoverCmpd42501_reduced,10,-7.64,8.10
ligand_Maybridge_HitDiscoverCmpd42502_reduced,10,-8.24,5.79
ligand_Maybridge_HitDiscoverCmpd42503_reduced,10,-10.04,6.71
ligand_Maybridge_HitDiscoverCmpd42504_reduced,10,-10.14,6.89
ligand_Maybridge_HitDiscoverCmpd42505_reduced,10,-9.42,6.48
ligand_Maybridge_HitDiscoverCmpd42506_reduced,10,-10.21,6.23
ligand_Maybridge_HitDiscoverCmpd42507_reduced,10,-10.37,7.93
ligand_Maybridge_HitDiscoverCmpd42508_reduced,10,-7.49,5.45
ligand_Maybridge_HitDiscoverCmpd42509_reduced,10,-11.59,7.36
ligand_Maybridge_HitDiscoverCmpd4250_reduced,10,-8.51,6.51
ligand_Maybridge_HitDiscoverCmpd42510_reduced,10,-9.42,5.88
ligand_Maybridge_HitDiscoverCmpd42511_reduced,10,-7.79,6.00
ligand_Maybridge_HitDiscoverCmpd42512_reduced,10,-5.87,8.09
ligand_Maybridge_HitDiscoverCmpd42513_reduced,10,-6.37,8.24
ligand_Maybridge_HitDiscoverCmpd42514_reduced,10,-8.44,7.04
ligand_Maybridge_HitDiscoverCmpd42515_reduced,10,-7.53,7.78
ligand_Maybridge_HitDiscoverCmpd42516_reduced,10,-7.74,7.20
ligand_Maybridge_HitDiscoverCmpd42517_reduced,10,-5.96,7.93
ligand_Maybridge_HitDiscoverCmpd42518_reduced,10,-5.49,8.38
ligand_Maybridge_HitDiscoverCmpd42519_reduced,10,-9.83,7.33
ligand_Maybridge_HitDiscoverCmpd4251_reduced,10,-8.13,6.04
ligand_Maybridge_HitDiscoverCmpd42520_reduced,10,-8.91,6.83
ligand_Maybridge_HitDiscoverCmpd42521_reduced,10,-7.71,7.92
ligand_Maybridge_HitDiscoverCmpd42522_reduced,10,-9.33,8.20
ligand_Maybridge_HitDiscoverCmpd42523_reduced,10,-5.92,7.86
ligand_Maybridge_HitDiscoverCmpd42524_reduced,10,-5.76,4.64
ligand_Maybridge_HitDiscoverCmpd42525_reduced,10,-6.36,7.68
ligand_Maybridge_HitDiscoverCmpd42526_reduced,10,-7.91,7.42
ligand_Maybridge_HitDiscoverCmpd42527_reduced,10,-8.21,6.91
ligand_Maybridge_HitDiscoverCmpd42528_reduced,10,-8.84,6.66
ligand_Maybridge_HitDiscoverCmpd42529_reduced,10,-9.50,6.58
ligand_Maybridge_HitDiscoverCmpd4252_reduced,10,-10.99,6.90
ligand_Maybridge_HitDiscoverCmpd42530_reduced,10,-9.55,7.12
ligand_Maybridge_HitDiscoverCmpd42531_reduced,10,-9.71,7.50
ligand_Maybridge_HitDiscoverCmpd42532_reduced,10,-9.74,8.10
ligand_Maybridge_HitDiscoverCmpd42533_reduced,10,-10.29,7.18
ligand_Maybridge_HitDiscoverCmpd42534_reduced,10,-7.72,7.64
ligand_Maybridge_HitDiscoverCmpd42535_reduced,10,-5.67,7.57
ligand_Maybridge_HitDiscoverCmpd42536_reduced,10,-10.39,7.54
ligand_Maybridge_HitDiscoverCmpd42537_reduced,10,-10.93,8.09
ligand_Maybridge_HitDiscoverCmpd42538_reduced,10,-10.66,7.74
ligand_Maybridge_HitDiscoverCmpd42539_reduced,10,-9.24,6.67
ligand_Maybridge_HitDiscoverCmpd4253_reduced,10,-9.72,6.36
ligand_Maybridge_HitDiscoverCmpd42540_reduced,10,-10.88,7.67
ligand_Maybridge_HitDiscoverCmpd42541_reduced,10,-7.85,6.63
ligand_Maybridge_HitDiscoverCmpd42542_reduced,10,-8.77,8.06
ligand_Maybridge_HitDiscoverCmpd42543_reduced,10,-7.41,5.80
ligand_Maybridge_HitDiscoverCmpd42544_reduced,10,-1.61,7.42
ligand_Maybridge_HitDiscoverCmpd42545_reduced,10,-8.90,8.00
ligand_Maybridge_HitDiscoverCmpd42546_reduced,10,-4.06,7.59
ligand_Maybridge_HitDiscoverCmpd42547_reduced,10,-7.69,7.45
ligand_Maybridge_HitDiscoverCmpd42548_reduced,10,-9.33,8.27
ligand_Maybridge_HitDiscoverCmpd42549_reduced,10,-7.95,6.94
ligand_Maybridge_HitDiscoverCmpd4254_reduced,10,-11.54,8.11
ligand_Maybridge_HitDiscoverCmpd42550_reduced,10,-9.95,7.41
ligand_Maybridge_HitDiscoverCmpd42551_reduced,10,-7.43,5.84
ligand_Maybridge_HitDiscoverCmpd42552_reduced,10,-9.05,8.06
ligand_Maybridge_HitDiscoverCmpd42553_reduced,10,-12.46,7.70
ligand_Maybridge_HitDiscoverCmpd42554_reduced,10,-7.47,6.61
ligand_Maybridge_HitDiscoverCmpd42555_reduced,10,-2.16,8.19
ligand_Maybridge_HitDiscoverCmpd42556_reduced,10,-4.58,7.43
ligand_Maybridge_HitDiscoverCmpd42557_reduced,10,-10.65,6.81
ligand_Maybridge_HitDiscoverCmpd42558_reduced,10,-7.72,6.68
ligand_Maybridge_HitDiscoverCmpd42559_reduced,10,-9.86,7.53
ligand_Maybridge_HitDiscoverCmpd4255_reduced,10,-11.89,8.41
ligand_Maybridge_HitDiscoverCmpd42560_reduced,10,-9.64,6.94
ligand_Maybridge_HitDiscoverCmpd42561_reduced,10,-10.87,7.13
ligand_Maybridge_HitDiscoverCmpd42562_reduced,10,-9.34,7.83
ligand_Maybridge_HitDiscoverCmpd42563_reduced,10,-9.47,6.74
ligand_Maybridge_HitDiscoverCmpd42564_reduced,10,-8.56,6.91
ligand_Maybridge_HitDiscoverCmpd42565_reduced,10,-10.19,7.76
ligand_Maybridge_HitDiscoverCmpd42566_reduced,10,-5.45,7.14
ligand_Maybridge_HitDiscoverCmpd42567_reduced,10,-12.88,8.36
ligand_Maybridge_HitDiscoverCmpd42568_reduced,10,-9.90,7.39
ligand_Maybridge_HitDiscoverCmpd42569_reduced,10,-11.88,7.75
ligand_Maybridge_HitDiscoverCmpd4256_reduced,10,-10.84,7.69
ligand_Maybridge_HitDiscoverCmpd42570_reduced,10,-11.66,7.63
ligand_Maybridge_HitDiscoverCmpd42571_reduced,10,-10.87,7.75
ligand_Maybridge_HitDiscoverCmpd42572_reduced,10,-7.71,7.58
ligand_Maybridge_HitDiscoverCmpd42573_reduced,10,-11.87,8.11
ligand_Maybridge_HitDiscoverCmpd42574_reduced,10,-8.32,6.84
ligand_Maybridge_HitDiscoverCmpd42575_reduced,10,-9.81,7.05
ligand_Maybridge_HitDiscoverCmpd42576_reduced,10,-8.98,7.61
ligand_Maybridge_HitDiscoverCmpd42577_reduced,10,-9.84,8.20
ligand_Maybridge_HitDiscoverCmpd42578_reduced,10,-10.43,7.77
ligand_Maybridge_HitDiscoverCmpd42579_reduced,10,-8.66,7.81
ligand_Maybridge_HitDiscoverCmpd4257_reduced,10,-9.61,6.98
ligand_Maybridge_HitDiscoverCmpd42580_reduced,10,-9.18,6.95
ligand_Maybridge_HitDiscoverCmpd42581_reduced,10,-10.14,7.94
ligand_Maybridge_HitDiscoverCmpd42582_reduced,10,-4.06,7.52
ligand_Maybridge_HitDiscoverCmpd42583_reduced,10,-9.89,7.50
ligand_Maybridge_HitDiscoverCmpd42584_reduced,10,-7.93,8.04
ligand_Maybridge_HitDiscoverCmpd42585_reduced,10,-9.38,7.64
ligand_Maybridge_HitDiscoverCmpd42586_reduced,10,-7.07,8.07
ligand_Maybridge_HitDiscoverCmpd42587_reduced,10,-11.21,6.82
ligand_Maybridge_HitDiscoverCmpd42588_reduced,10,-7.85,7.58
ligand_Maybridge_HitDiscoverCmpd42589_reduced,10,-9.83,7.18
ligand_Maybridge_HitDiscoverCmpd4258_reduced,10,-10.64,7.76
ligand_Maybridge_HitDiscoverCmpd42590_reduced,10,-10.50,7.55
ligand_Maybridge_HitDiscoverCmpd42591_reduced,10,-9.16,6.36
ligand_Maybridge_HitDiscoverCmpd42592_reduced,10,-7.46,6.14
ligand_Maybridge_HitDiscoverCmpd42593_reduced,10,-8.28,5.45
ligand_Maybridge_HitDiscoverCmpd42594_reduced,10,-6.39,5.18
ligand_Maybridge_HitDiscoverCmpd42595_reduced,10,-8.12,5.17
ligand_Maybridge_HitDiscoverCmpd42596_reduced,10,-3.19,3.86
ligand_Maybridge_HitDiscoverCmpd42597_reduced,10,-9.10,6.43
ligand_Maybridge_HitDiscoverCmpd42599_reduced,10,-8.46,6.05
ligand_Maybridge_HitDiscoverCmpd4259_reduced,10,-11.25,7.88
ligand_Maybridge_HitDiscoverCmpd425_reduced,10,-9.84,7.67
ligand_Maybridge_HitDiscoverCmpd42600_reduced,10,-9.45,6.40
ligand_Maybridge_HitDiscoverCmpd42601_reduced,10,-10.64,6.92
ligand_Maybridge_HitDiscoverCmpd42602_reduced,10,-8.17,5.98
ligand_Maybridge_HitDiscoverCmpd42603_reduced,10,-7.85,6.07
ligand_Maybridge_HitDiscoverCmpd42604_reduced,10,-7.47,6.25
ligand_Maybridge_HitDiscoverCmpd42605_reduced,10,-8.60,5.71
ligand_Maybridge_HitDiscoverCmpd42606_reduced,10,-6.55,5.42
ligand_Maybridge_HitDiscoverCmpd42607_reduced,10,-6.27,4.77
ligand_Maybridge_HitDiscoverCmpd42609_reduced,10,-3.50,7.29
ligand_Maybridge_HitDiscoverCmpd4260_reduced,10,-8.63,6.84
ligand_Maybridge_HitDiscoverCmpd42610_reduced,10,-10.63,6.85
ligand_Maybridge_HitDiscoverCmpd42611_reduced,10,-8.59,7.01
ligand_Maybridge_HitDiscoverCmpd42612_reduced,10,-5.19,5.31
ligand_Maybridge_HitDiscoverCmpd42613_reduced,10,-7.75,6.51
ligand_Maybridge_HitDiscoverCmpd42614_reduced,10,-5.39,7.00
ligand_Maybridge_HitDiscoverCmpd42615_reduced,10,-1.61,3.81
ligand_Maybridge_HitDiscoverCmpd42617_reduced,10,-6.85,6.35
ligand_Maybridge_HitDiscoverCmpd42618_reduced,10,-9.31,6.59
ligand_Maybridge_HitDiscoverCmpd42619_reduced,10,-10.52,6.92
ligand_Maybridge_HitDiscoverCmpd4261_reduced,10,-7.68,7.05
ligand_Maybridge_HitDiscoverCmpd42620_reduced,10,-9.41,6.45
ligand_Maybridge_HitDiscoverCmpd42621_reduced,10,-11.79,7.82
ligand_Maybridge_HitDiscoverCmpd42622_reduced,10,-9.30,7.32
ligand_Maybridge_HitDiscoverCmpd42623_reduced,10,-7.68,5.89
ligand_Maybridge_HitDiscoverCmpd42624_reduced,10,-5.03,5.93
ligand_Maybridge_HitDiscoverCmpd42625_reduced,10,-7.13,6.31
ligand_Maybridge_HitDiscoverCmpd42626_reduced,10,-3.70,7.47
ligand_Maybridge_HitDiscoverCmpd42627_reduced,10,-6.67,6.11
ligand_Maybridge_HitDiscoverCmpd42628_reduced,10,-9.30,7.10
ligand_Maybridge_HitDiscoverCmpd42629_reduced,10,-5.26,6.91
ligand_Maybridge_HitDiscoverCmpd4262_reduced,10,-6.81,5.54
ligand_Maybridge_HitDiscoverCmpd42630_reduced,10,-9.48,6.49
ligand_Maybridge_HitDiscoverCmpd42631_reduced,10,-7.39,6.02
ligand_Maybridge_HitDiscoverCmpd42632_reduced,10,-7.68,5.31
ligand_Maybridge_HitDiscoverCmpd42633_reduced,10,-7.73,6.25
ligand_Maybridge_HitDiscoverCmpd42634_reduced,10,-6.22,7.13
ligand_Maybridge_HitDiscoverCmpd42635_reduced,10,-7.95,6.59
ligand_Maybridge_HitDiscoverCmpd42636_reduced,10,-7.88,5.12
ligand_Maybridge_HitDiscoverCmpd42637_reduced,10,-9.28,7.14
ligand_Maybridge_HitDiscoverCmpd42638_reduced,10,-10.37,6.75
ligand_Maybridge_HitDiscoverCmpd42639_reduced,10,-10.06,7.19
ligand_Maybridge_HitDiscoverCmpd4263_reduced,10,-9.12,7.96
ligand_Maybridge_HitDiscoverCmpd42640_reduced,10,-9.13,6.75
ligand_Maybridge_HitDiscoverCmpd42641_reduced,10,-7.90,6.15
ligand_Maybridge_HitDiscoverCmpd42642_reduced,10,-7.88,5.36
ligand_Maybridge_HitDiscoverCmpd42643_reduced,10,-8.00,6.41
ligand_Maybridge_HitDiscoverCmpd42644_reduced,10,-6.13,6.86
ligand_Maybridge_HitDiscoverCmpd42645_reduced,10,-9.29,6.96
ligand_Maybridge_HitDiscoverCmpd42646_reduced,10,-9.30,6.21
ligand_Maybridge_HitDiscoverCmpd42647_reduced,10,-10.11,7.03
ligand_Maybridge_HitDiscoverCmpd42648_reduced,10,-8.56,7.48
ligand_Maybridge_HitDiscoverCmpd42649_reduced,10,-9.93,6.52
ligand_Maybridge_HitDiscoverCmpd4264_reduced,10,-12.03,7.98
ligand_Maybridge_HitDiscoverCmpd42650_reduced,10,-9.34,6.43
ligand_Maybridge_HitDiscoverCmpd42651_reduced,10,-7.99,5.94
ligand_Maybridge_HitDiscoverCmpd42652_reduced,10,-8.05,4.93
ligand_Maybridge_HitDiscoverCmpd42653_reduced,10,-6.49,5.19
ligand_Maybridge_HitDiscoverCmpd42654_reduced,10,-5.87,7.15
ligand_Maybridge_HitDiscoverCmpd42655_reduced,10,-6.47,7.28
ligand_Maybridge_HitDiscoverCmpd42656_reduced,10,-9.06,6.17
ligand_Maybridge_HitDiscoverCmpd42657_reduced,10,-8.57,6.56
ligand_Maybridge_HitDiscoverCmpd42658_reduced,10,-7.91,5.45
ligand_Maybridge_HitDiscoverCmpd42659_reduced,10,-9.35,6.45
ligand_Maybridge_HitDiscoverCmpd4265_reduced,10,-10.37,7.02
ligand_Maybridge_HitDiscoverCmpd42660_reduced,10,-10.76,6.69
ligand_Maybridge_HitDiscoverCmpd42661_reduced,10,-7.96,5.95
ligand_Maybridge_HitDiscoverCmpd42662_reduced,10,-7.37,5.88
ligand_Maybridge_HitDiscoverCmpd42663_reduced,10,-5.57,4.90
ligand_Maybridge_HitDiscoverCmpd42664_reduced,10,-6.54,4.66
ligand_Maybridge_HitDiscoverCmpd42665_reduced,10,-6.74,5.53
ligand_Maybridge_HitDiscoverCmpd42666_reduced,10,-9.50,7.03
ligand_Maybridge_HitDiscoverCmpd42667_reduced,10,-7.75,5.28
ligand_Maybridge_HitDiscoverCmpd42668_reduced,10,-7.82,6.00
ligand_Maybridge_HitDiscoverCmpd42669_reduced,10,-9.48,6.15
ligand_Maybridge_HitDiscoverCmpd4266_reduced,10,-10.34,6.75
ligand_Maybridge_HitDiscoverCmpd42670_reduced,10,-10.40,6.76
ligand_Maybridge_HitDiscoverCmpd42671_reduced,10,-10.18,6.94
ligand_Maybridge_HitDiscoverCmpd42672_reduced,10,-9.90,7.72
ligand_Maybridge_HitDiscoverCmpd42673_reduced,10,-9.82,7.39
ligand_Maybridge_HitDiscoverCmpd42674_reduced,10,-10.65,6.96
ligand_Maybridge_HitDiscoverCmpd42675_reduced,10,-10.45,7.05
ligand_Maybridge_HitDiscoverCmpd42676_reduced,10,-11.37,7.74
ligand_Maybridge_HitDiscoverCmpd42677_reduced,10,-10.90,7.44
ligand_Maybridge_HitDiscoverCmpd42678_reduced,10,-11.61,8.05
ligand_Maybridge_HitDiscoverCmpd42679_reduced,10,-10.00,6.60
ligand_Maybridge_HitDiscoverCmpd4267_reduced,10,-9.17,7.02
ligand_Maybridge_HitDiscoverCmpd42680_reduced,10,-9.93,7.64
ligand_Maybridge_HitDiscoverCmpd42681_reduced,10,-10.24,7.14
ligand_Maybridge_HitDiscoverCmpd42682_reduced,10,-12.63,7.89
ligand_Maybridge_HitDiscoverCmpd42683_reduced,10,-8.80,7.73
ligand_Maybridge_HitDiscoverCmpd42684_reduced,10,-10.37,6.78
